candidate_id,family,mechanism_family,timeframe,context,trigger,confirmation,participation,participation_style,invalidation,risk_model,exit_family,time_stop_bars,session_filter,modules,transfer_risk_prior,mechanism_signature,priority_seed,novelty_score,beam_score,source_branch,hypothesis,economic_fingerprint
s70_fa1834a5ce1c3090,exhaustion_mean_reversion,exhaustion_mean_reversion,15m,range,stretch_extreme_revert,flow_exhaustion_confirm,close_reclaim,close_reclaim,trend_resume,mean_reversion,time_exit,12,any_session,"['flow_regime_engine', 'trade_geometry_layer']",0.4,038af79b081f2b9cade1,0.83,0.292727,0.475,mechanism_generator,"{'context': 'range', 'trigger': 'stretch_extreme_revert', 'participation': 'close_reclaim', 'invalidation': 'trend_resume', 'risk_model': 'mean_reversion', 'exit_family': 'time_exit', 'time_stop_bars': 12, 'session_filter': 'any_session'}",038af79b081f2b9cade1
s70_fc1ad296e2569bbc,funding_oi_imbalance_reversion,funding_oi_imbalance_reversion,30m,crowding,funding_flush_reversion,sentiment_reversal_confirm,delayed_reversal,delayed_reversal,trend_resume,crowding_reversion,time_exit,18,high_liquidity_hours,"['crowding_layer', 'flow_regime_engine']",0.48,e0d54b3c798b88be072a,0.83,0.292727,0.35,mechanism_generator,"{'context': 'crowding', 'trigger': 'funding_flush_reversion', 'participation': 'delayed_reversal', 'invalidation': 'trend_resume', 'risk_model': 'crowding_reversion', 'exit_family': 'time_exit', 'time_stop_bars': 18, 'session_filter': 'high_liquidity_hours'}",e0d54b3c798b88be072a
s70_fc7c2bf99c9ca0f8,liquidity_sweep_reversal,liquidity_sweep_reversal,1h,transition,pool_violation_reclaim,flow_exhaustion_confirm,close_back_inside,close_back_inside,flow_reversal,sweep_reversal,fixed_rr,6,session_extremes,"['liquidity_map', 'flow_regime_engine', 'trade_geometry_layer']",0.28,4fe12b1eb6c1a41a6777,0.83,0.292727,0.3875,mechanism_generator,"{'context': 'transition', 'trigger': 'pool_violation_reclaim', 'participation': 'close_back_inside', 'invalidation': 'flow_reversal', 'risk_model': 'sweep_reversal', 'exit_family': 'fixed_rr', 'time_stop_bars': 6, 'session_filter': 'session_extremes'}",4fe12b1eb6c1a41a6777
s70_0b2bf2d1fd243669,liquidity_sweep_reversal,liquidity_sweep_reversal,30m,liquidity_rotation,pool_violation_reclaim,flow_exhaustion_confirm,wick_rejection,wick_rejection,flow_reversal,sweep_reversal,fixed_rr,8,session_extremes,"['liquidity_map', 'flow_regime_engine', 'trade_geometry_layer']",0.28,a82b6da6b1cb7c6b6173,0.83,0.274545,0.35,mechanism_generator,"{'context': 'liquidity_rotation', 'trigger': 'pool_violation_reclaim', 'participation': 'wick_rejection', 'invalidation': 'flow_reversal', 'risk_model': 'sweep_reversal', 'exit_family': 'fixed_rr', 'time_stop_bars': 8, 'session_filter': 'session_extremes'}",a82b6da6b1cb7c6b6173
s70_0e7cb4dd0b73bc8b,liquidity_sweep_reversal,liquidity_sweep_reversal,1h,liquidity_rotation,liquidity_sweep_reclaim,flow_exhaustion_confirm,wick_rejection,wick_rejection,failed_reclaim,sweep_reversal,breakeven_then_fixed,8,any_session,"['liquidity_map', 'flow_regime_engine', 'trade_geometry_layer']",0.28,0e92970ffa308c19895c,0.83,0.274545,0.6875,mechanism_generator,"{'context': 'liquidity_rotation', 'trigger': 'liquidity_sweep_reclaim', 'participation': 'wick_rejection', 'invalidation': 'failed_reclaim', 'risk_model': 'sweep_reversal', 'exit_family': 'breakeven_then_fixed', 'time_stop_bars': 8, 'session_filter': 'any_session'}",0e92970ffa308c19895c
s70_193810bb41e6ff80,failed_breakout_reversal,failed_breakout_reversal,15m,transition,fake_breakout_reversal,exhaustion_confirm,close_back_inside,close_back_inside,breakout_reacceptance,failed_breakout_reversal,breakeven_then_fixed,6,session_extremes,"['liquidity_map', 'volatility_regime_engine', 'flow_regime_engine']",0.35,afe24cac51a29544fe14,0.83,0.274545,0.5125,mechanism_generator,"{'context': 'transition', 'trigger': 'fake_breakout_reversal', 'participation': 'close_back_inside', 'invalidation': 'breakout_reacceptance', 'risk_model': 'failed_breakout_reversal', 'exit_family': 'breakeven_then_fixed', 'time_stop_bars': 6, 'session_filter': 'session_extremes'}",afe24cac51a29544fe14
s70_1f05fdba68790d3d,failed_breakout_reversal,failed_breakout_reversal,4h,transition,failed_breakout_snapback,exhaustion_confirm,snapback_entry,snapback_entry,trend_continuation,failed_breakout_reversal,fixed_rr,4,any_session,"['liquidity_map', 'volatility_regime_engine', 'flow_regime_engine']",0.35,c554afaa2be14514e7c1,0.83,0.274545,0.4375,mechanism_generator,"{'context': 'transition', 'trigger': 'failed_breakout_snapback', 'participation': 'snapback_entry', 'invalidation': 'trend_continuation', 'risk_model': 'failed_breakout_reversal', 'exit_family': 'fixed_rr', 'time_stop_bars': 4, 'session_filter': 'any_session'}",c554afaa2be14514e7c1
s70_222eac7f6042bab8,funding_oi_imbalance_reversion,funding_oi_imbalance_reversion,30m,crowding,oi_divergence_revert,sentiment_reversal_confirm,imbalance_fade,imbalance_fade,trend_resume,crowding_reversion,time_exit,6,any_session,"['crowding_layer', 'flow_regime_engine']",0.48,9d8eed6ee8e98b67476b,0.83,0.274545,0.65,mechanism_generator,"{'context': 'crowding', 'trigger': 'oi_divergence_revert', 'participation': 'imbalance_fade', 'invalidation': 'trend_resume', 'risk_model': 'crowding_reversion', 'exit_family': 'time_exit', 'time_stop_bars': 6, 'session_filter': 'any_session'}",9d8eed6ee8e98b67476b
s70_240cde259579fb9c,funding_oi_imbalance_reversion,funding_oi_imbalance_reversion,1h,transition,funding_flush_reversion,sentiment_reversal_confirm,imbalance_fade,imbalance_fade,crowding_acceleration,crowding_reversion,time_exit,18,high_liquidity_hours,"['crowding_layer', 'flow_regime_engine']",0.48,1a9f3867646d3df42444,0.83,0.274545,0.625,mechanism_generator,"{'context': 'transition', 'trigger': 'funding_flush_reversion', 'participation': 'imbalance_fade', 'invalidation': 'crowding_acceleration', 'risk_model': 'crowding_reversion', 'exit_family': 'time_exit', 'time_stop_bars': 18, 'session_filter': 'high_liquidity_hours'}",1a9f3867646d3df42444
s70_2b42ed022f31ca27,volatility_regime_transition,volatility_regime_transition,2h,vol_shock,vol_regime_reclaim,momentum_slope_confirm,anticipatory_break,anticipatory_break,recompression,vol_transition,trailing_atr,8,any_session,"['volatility_regime_engine', 'structure_engine']",0.3,1722203678c162e23746,0.83,0.274545,0.5,mechanism_generator,"{'context': 'vol_shock', 'trigger': 'vol_regime_reclaim', 'participation': 'anticipatory_break', 'invalidation': 'recompression', 'risk_model': 'vol_transition', 'exit_family': 'trailing_atr', 'time_stop_bars': 8, 'session_filter': 'any_session'}",1722203678c162e23746
s70_2c95f8bd495361ff,liquidity_sweep_reversal,liquidity_sweep_reversal,15m,range,pool_violation_reclaim,flow_exhaustion_confirm,close_back_inside,close_back_inside,failed_reclaim,sweep_reversal,breakeven_then_fixed,4,session_extremes,"['liquidity_map', 'flow_regime_engine', 'trade_geometry_layer']",0.28,4ed4a9398eb8c5279bef,0.83,0.274545,0.4,mechanism_generator,"{'context': 'range', 'trigger': 'pool_violation_reclaim', 'participation': 'close_back_inside', 'invalidation': 'failed_reclaim', 'risk_model': 'sweep_reversal', 'exit_family': 'breakeven_then_fixed', 'time_stop_bars': 4, 'session_filter': 'session_extremes'}",4ed4a9398eb8c5279bef
s70_33d0ef3e2ebdf9db,exhaustion_mean_reversion,exhaustion_mean_reversion,2h,vol_shock,exhaustion_reversal,volatility_fade_confirm,mean_snap,mean_snap,trend_resume,mean_reversion,time_exit,8,any_session,"['flow_regime_engine', 'trade_geometry_layer']",0.4,711edb11d33a4699a474,0.83,0.274545,0.7,mechanism_generator,"{'context': 'vol_shock', 'trigger': 'exhaustion_reversal', 'participation': 'mean_snap', 'invalidation': 'trend_resume', 'risk_model': 'mean_reversion', 'exit_family': 'time_exit', 'time_stop_bars': 8, 'session_filter': 'any_session'}",711edb11d33a4699a474
s70_3b6d7223ba2e1253,squeeze_flow_breakout,squeeze_flow_breakout,1h,transition,range_expansion_break,volume_expansion_confirm,retest_hold,retest_hold,failed_breakout,breakout_follow_through,scale_out_then_trail,24,high_liquidity_hours,"['volatility_regime_engine', 'flow_regime_engine', 'mtf_bias_completion']",0.24,675cf069ed088c6a68c7,0.83,0.274545,0.5625,mechanism_generator,"{'context': 'transition', 'trigger': 'range_expansion_break', 'participation': 'retest_hold', 'invalidation': 'failed_breakout', 'risk_model': 'breakout_follow_through', 'exit_family': 'scale_out_then_trail', 'time_stop_bars': 24, 'session_filter': 'high_liquidity_hours'}",675cf069ed088c6a68c7
s70_49318e24f311d052,volatility_regime_transition,volatility_regime_transition,1h,vol_shock,compression_to_expansion,momentum_slope_confirm,anticipatory_break,anticipatory_break,recompression,vol_transition,time_exit,8,high_liquidity_hours,"['volatility_regime_engine', 'structure_engine']",0.3,c249886d2530c9253622,0.83,0.274545,0.525,mechanism_generator,"{'context': 'vol_shock', 'trigger': 'compression_to_expansion', 'participation': 'anticipatory_break', 'invalidation': 'recompression', 'risk_model': 'vol_transition', 'exit_family': 'time_exit', 'time_stop_bars': 8, 'session_filter': 'high_liquidity_hours'}",c249886d2530c9253622
s70_6a143ed9601e6fda,volatility_regime_transition,volatility_regime_transition,15m,transition,compression_to_expansion,momentum_slope_confirm,anticipatory_break,anticipatory_break,failed_expansion,vol_transition,time_exit,14,high_liquidity_hours,"['volatility_regime_engine', 'structure_engine']",0.3,5c9ea7d8467cbd65900c,0.83,0.274545,0.575,mechanism_generator,"{'context': 'transition', 'trigger': 'compression_to_expansion', 'participation': 'anticipatory_break', 'invalidation': 'failed_expansion', 'risk_model': 'vol_transition', 'exit_family': 'time_exit', 'time_stop_bars': 14, 'session_filter': 'high_liquidity_hours'}",5c9ea7d8467cbd65900c
s70_6a9d0c5ec4664761,funding_oi_imbalance_reversion,funding_oi_imbalance_reversion,2h,transition,oi_divergence_revert,sentiment_reversal_confirm,imbalance_fade,imbalance_fade,crowding_acceleration,crowding_reversion,fixed_rr,18,any_session,"['crowding_layer', 'flow_regime_engine']",0.48,d47ffd5dac1f97a4ec6b,0.83,0.274545,0.6,mechanism_generator,"{'context': 'transition', 'trigger': 'oi_divergence_revert', 'participation': 'imbalance_fade', 'invalidation': 'crowding_acceleration', 'risk_model': 'crowding_reversion', 'exit_family': 'fixed_rr', 'time_stop_bars': 18, 'session_filter': 'any_session'}",d47ffd5dac1f97a4ec6b
s70_72a6ad6d30d6febc,squeeze_flow_breakout,squeeze_flow_breakout,4h,vol_shock,compression_breakout,volume_expansion_confirm,retest_hold,retest_hold,failed_breakout,breakout_follow_through,trailing_atr,24,any_session,"['volatility_regime_engine', 'flow_regime_engine', 'mtf_bias_completion']",0.24,8943c5ba6fe5429c3138,0.83,0.274545,0.5375,mechanism_generator,"{'context': 'vol_shock', 'trigger': 'compression_breakout', 'participation': 'retest_hold', 'invalidation': 'failed_breakout', 'risk_model': 'breakout_follow_through', 'exit_family': 'trailing_atr', 'time_stop_bars': 24, 'session_filter': 'any_session'}",8943c5ba6fe5429c3138
s70_8335b21bf294052f,multi_tf_disagreement_repair,multi_tf_disagreement_repair,2h,trend,bias_realignment_break,structure_realign_confirm,late_confirmation,late_confirmation,htf_bias_flip,multi_tf_repair,scale_out_then_trail,12,any_session,"['mtf_bias_completion', 'structure_engine', 'flow_regime_engine']",0.26,8a731bbadf73fdbb2fc0,0.83,0.274545,0.4,mechanism_generator,"{'context': 'trend', 'trigger': 'bias_realignment_break', 'participation': 'late_confirmation', 'invalidation': 'htf_bias_flip', 'risk_model': 'multi_tf_repair', 'exit_family': 'scale_out_then_trail', 'time_stop_bars': 12, 'session_filter': 'any_session'}",8a731bbadf73fdbb2fc0
s70_94c41eabeb8de423,exhaustion_mean_reversion,exhaustion_mean_reversion,30m,range,exhaustion_reversal,volatility_fade_confirm,mean_snap,mean_snap,new_extreme_break,mean_reversion,time_exit,12,any_session,"['flow_regime_engine', 'trade_geometry_layer']",0.4,b67ef0008a8bf0c7e752,0.83,0.274545,0.3875,mechanism_generator,"{'context': 'range', 'trigger': 'exhaustion_reversal', 'participation': 'mean_snap', 'invalidation': 'new_extreme_break', 'risk_model': 'mean_reversion', 'exit_family': 'time_exit', 'time_stop_bars': 12, 'session_filter': 'any_session'}",b67ef0008a8bf0c7e752
s70_989a53ba7bd62d86,structure_pullback_continuation,structure_pullback_continuation,4h,trend,pullback_reclaim,flow_continuation_confirm,break_reclaim,break_reclaim,failed_reclaim,trend_pullback,scale_out_then_trail,12,any_session,"['structure_engine', 'flow_regime_engine', 'mtf_bias_completion']",0.22,fbf4bb82a70b48967a12,0.83,0.274545,0.425,mechanism_generator,"{'context': 'trend', 'trigger': 'pullback_reclaim', 'participation': 'break_reclaim', 'invalidation': 'failed_reclaim', 'risk_model': 'trend_pullback', 'exit_family': 'scale_out_then_trail', 'time_stop_bars': 12, 'session_filter': 'any_session'}",fbf4bb82a70b48967a12
s70_9bdd0d3f39062e84,liquidity_sweep_reversal,liquidity_sweep_reversal,30m,range,liquidity_sweep_reclaim,flow_exhaustion_confirm,close_back_inside,close_back_inside,failed_reclaim,sweep_reversal,fixed_rr,4,any_session,"['liquidity_map', 'flow_regime_engine', 'trade_geometry_layer']",0.28,04356dbf460732df202b,0.83,0.274545,0.375,mechanism_generator,"{'context': 'range', 'trigger': 'liquidity_sweep_reclaim', 'participation': 'close_back_inside', 'invalidation': 'failed_reclaim', 'risk_model': 'sweep_reversal', 'exit_family': 'fixed_rr', 'time_stop_bars': 4, 'session_filter': 'any_session'}",04356dbf460732df202b
s70_9cc3f7ff3ca54755,multi_tf_disagreement_repair,multi_tf_disagreement_repair,15m,transition,htf_ltf_disagreement_repair,structure_realign_confirm,pullback_after_realign,pullback_after_realign,htf_bias_flip,multi_tf_repair,trailing_atr,18,ldn_ny_overlap,"['mtf_bias_completion', 'structure_engine', 'flow_regime_engine']",0.26,751996a1d2a664e1cd33,0.83,0.274545,0.475,mechanism_generator,"{'context': 'transition', 'trigger': 'htf_ltf_disagreement_repair', 'participation': 'pullback_after_realign', 'invalidation': 'htf_bias_flip', 'risk_model': 'multi_tf_repair', 'exit_family': 'trailing_atr', 'time_stop_bars': 18, 'session_filter': 'ldn_ny_overlap'}",751996a1d2a664e1cd33
s70_ac62d582252ca04d,squeeze_flow_breakout,squeeze_flow_breakout,30m,transition,compression_breakout,volume_expansion_confirm,opening_drive,opening_drive,volatility_recompression,breakout_follow_through,scale_out_then_trail,10,any_session,"['volatility_regime_engine', 'flow_regime_engine', 'mtf_bias_completion']",0.24,86cbe7aeed66306b52aa,0.83,0.274545,0.5875,mechanism_generator,"{'context': 'transition', 'trigger': 'compression_breakout', 'participation': 'opening_drive', 'invalidation': 'volatility_recompression', 'risk_model': 'breakout_follow_through', 'exit_family': 'scale_out_then_trail', 'time_stop_bars': 10, 'session_filter': 'any_session'}",86cbe7aeed66306b52aa
s70_aeae544ebc3602e4,structure_pullback_continuation,structure_pullback_continuation,15m,trend,micro_break_reclaim,flow_continuation_confirm,impulse_rejoin,impulse_rejoin,structure_break,trend_pullback,trailing_atr,16,ldn_ny_overlap,"['structure_engine', 'flow_regime_engine', 'mtf_bias_completion']",0.22,dae7566425641abd56a4,0.83,0.274545,0.5,mechanism_generator,"{'context': 'trend', 'trigger': 'micro_break_reclaim', 'participation': 'impulse_rejoin', 'invalidation': 'structure_break', 'risk_model': 'trend_pullback', 'exit_family': 'trailing_atr', 'time_stop_bars': 16, 'session_filter': 'ldn_ny_overlap'}",dae7566425641abd56a4
s70_b0ebcd77059d59ae,liquidity_sweep_reversal,liquidity_sweep_reversal,4h,transition,liquidity_sweep_reclaim,rejection_close_confirm,delayed_reclaim,delayed_reclaim,flow_reversal,sweep_reversal,breakeven_then_fixed,6,any_session,"['liquidity_map', 'flow_regime_engine', 'trade_geometry_layer']",0.28,224edeb43550d1bb5810,0.83,0.274545,0.6375,mechanism_generator,"{'context': 'transition', 'trigger': 'liquidity_sweep_reclaim', 'participation': 'delayed_reclaim', 'invalidation': 'flow_reversal', 'risk_model': 'sweep_reversal', 'exit_family': 'breakeven_then_fixed', 'time_stop_bars': 6, 'session_filter': 'any_session'}",224edeb43550d1bb5810
s70_b1b3450050498a3b,funding_oi_imbalance_reversion,funding_oi_imbalance_reversion,15m,crowding,funding_flush_reversion,sentiment_reversal_confirm,delayed_reversal,delayed_reversal,crowding_acceleration,crowding_reversion,fixed_rr,6,high_liquidity_hours,"['crowding_layer', 'flow_regime_engine']",0.48,27fce1303485fc1efae4,0.83,0.274545,0.675,mechanism_generator,"{'context': 'crowding', 'trigger': 'funding_flush_reversion', 'participation': 'delayed_reversal', 'invalidation': 'crowding_acceleration', 'risk_model': 'crowding_reversion', 'exit_family': 'fixed_rr', 'time_stop_bars': 6, 'session_filter': 'high_liquidity_hours'}",27fce1303485fc1efae4
s70_b5920947b3706064,multi_tf_disagreement_repair,multi_tf_disagreement_repair,30m,transition,bias_realignment_break,structure_realign_confirm,pullback_after_realign,pullback_after_realign,misalignment_persists,multi_tf_repair,scale_out_then_trail,18,any_session,"['mtf_bias_completion', 'structure_engine', 'flow_regime_engine']",0.26,d5ed18c44b223e702aa9,0.83,0.274545,0.45,mechanism_generator,"{'context': 'transition', 'trigger': 'bias_realignment_break', 'participation': 'pullback_after_realign', 'invalidation': 'misalignment_persists', 'risk_model': 'multi_tf_repair', 'exit_family': 'scale_out_then_trail', 'time_stop_bars': 18, 'session_filter': 'any_session'}",d5ed18c44b223e702aa9
s70_c1a02afd6aeac6d0,squeeze_flow_breakout,squeeze_flow_breakout,15m,vol_shock,range_expansion_break,volume_expansion_confirm,opening_drive,opening_drive,failed_breakout,breakout_follow_through,trailing_atr,10,high_liquidity_hours,"['volatility_regime_engine', 'flow_regime_engine', 'mtf_bias_completion']",0.24,5d3b9e81f401740df937,0.83,0.274545,0.6125,mechanism_generator,"{'context': 'vol_shock', 'trigger': 'range_expansion_break', 'participation': 'opening_drive', 'invalidation': 'failed_breakout', 'risk_model': 'breakout_follow_through', 'exit_family': 'trailing_atr', 'time_stop_bars': 10, 'session_filter': 'high_liquidity_hours'}",5d3b9e81f401740df937
